;ID;Trial;Time;Montage;Dose;Groups;Lag;Side;Entropy;Replica;Teste
810;NRS;11;46.5;0;2;AC;9;R;0.0793882;2;
811;NRS;12;54.0;0;0;AC;11;R;0.04433428;0;
812;NRS;13;56.5;0;2;AC;9;R;0.09022637;2;
813;NRS;14;64.0;0;0;AC;12;R;0.07403566;0;
814;NRS;15;66.5;0;3;AC;11;R;0.08293978;3;
815;NRS;16;74.0;0;0;AC;12;R;0.07084396;0;
816;NRS;17;76.5;0;3;AC;9;R;0.09456257;3;
817;NRS;18;84.0;0;0;AC;9;R;0.09456257;0;
818;NRS;19;86.5;0;3;AC;13;R;0.0658792;3;
819;NRS;20;94.0;0;0;AC;12;R;0.0630764;0;
820;NRS;1;2.0;1;0;baseline;10;R;0.05960053;0;
821;NRS;2;4.0;1;0;CC;11;R;0.03570702;0;
822;NRS;3;6.5;1;2;CC;10;R;0.07272571;1;
823;NRS;4;14.0;1;0;CC;11;R;0.05176502;0;
824;NRS;5;16.5;1;2;CC;10;R;0.06919415;1;
825;NRS;6;24.0;1;0;CC;9;R;0.08622863;0;
826;NRS;7;26.5;1;2;CC;8;R;0.06441206;1;
827;NRS;8;34.0;1;0;CC;11;R;0.06970588;0;
828;NRS;9;36.5;1;3;CC;10;R;0.1161011;2;
829;NRS;10;44.0;1;0;CC;10;R;0.05262604;0;
830;NRS;11;46.5;1;3;CC;9;R;0.1066968;2;
831;NRS;12;54.0;1;0;CC;8;R;0.073266;0;
832;NRS;13;56.5;1;3;CC;9;R;0.0929415;2;
833;NRS;14;64.0;1;0;CC;10;R;0.04801802;0;
834;NRS;15;66.5;1;1;CC;9;R;0.09041437;3;
835;NRS;16;74.0;1;0;CC;11;R;0.06256499;0;
836;NRS;17;76.5;1;1;CC;10;R;0.05354245;3;
837;NRS;18;84.0;1;0;CC;8;R;0.05328057;0;
838;NRS;19;86.5;1;1;CC;7;R;0.08569472;3;
839;NRS;20;94.0;1;0;CC;8;R;0.08065147;0;
840;RPD;1;2.0;1;0;baseline;12;R;0.08760842;0;
841;RPD;2;4.0;1;0;CC;11;R;0.0951314;0;
842;RPD;3;6.5;1;1;CC;8;R;0.06816386;1;
843;RPD;4;14.0;1;0;CC;12;R;0.08314725;0;
844;RPD;5;16.5;1;1;CC;12;R;0.06032296;1;
845;RPD;6;24.0;1;0;CC;13;R;0.08238911;0;
846;RPD;7;26.5;1;1;CC;12;R;0.08258966;1;
847;RPD;8;34.0;1;0;CC;10;R;0.07088916;0;
848;RPD;9;36.5;1;2;CC;5;R;0.05890922;2;
849;RPD;10;44.0;1;0;CC;11;R;0.09456505;0;
850;RPD;11;46.5;1;2;CC;9;R;0.0601274;2;
851;RPD;12;54.0;1;0;CC;11;R;0.07500429;0;
852;RPD;13;56.5;1;2;CC;8;R;0.1133745;2;
853;RPD;14;64.0;1;0;CC;10;R;0.07808586;0;
854;RPD;15;66.5;1;3;CC;9;R;0.1278988;3;
855;RPD;16;74.0;1;0;CC;10;R;0.104785;0;
856;RPD;17;76.5;1;3;CC;8;R;0.06470451;3;
857;RPD;18;84.0;1;0;CC;11;R;0.08871796;0;
858;RPD;19;86.5;1;3;CC;10;R;0.08647807;3;
859;RPD;20;94.0;1;0;CC;10;R;0.1045008;0;
860;RPD;1;2.0;2;0;baseline;16;R;0.04390772;0;
861;RPD;2;4.0;2;0;SHAM-CC;10;R;0.07831743;0;
862;RPD;3;6.5;2;2;SHAM-CC;5;R;0.07350689;1;CC
863;RPD;4;14.0;2;0;SHAM-CC;8;R;0.05204004;0;
864;RPD;5;16.5;2;2;SHAM-CC;5;R;0.03665341;1;CC
865;RPD;6;24.0;2;0;SHAM-CC;9;R;0.07563261;0;
866;RPD;7;26.5;2;2;SHAM-CC;8;R;0.08435812;1;CC
867;RPD;8;34.0;2;0;SHAM-CC;8;R;0.09070323;0;
868;RPD;9;36.5;2;3;SHAM-CC;7;R;0.08090346;2;CC
869;RPD;10;44.0;2;0;SHAM-CC;8;R;0.05318794;0;
870;RPD;11;46.5;2;3;SHAM-CC;7;R;0.06760597;2;CC
871;RPD;12;54.0;2;0;SHAM-CC;8;R;0.09726924;0;
872;RPD;13;56.5;2;3;SHAM-CC;5;R;0.05018015;2;CC
873;RPD;14;64.0;2;0;SHAM-CC;20;R;0.04124758;0;
874;RPD;15;66.5;2;1;SHAM-CC;7;R;0.05814284;3;CC
875;RPD;16;74.0;2;0;SHAM-CC;7;R;0.08268801;0;
876;RPD;17;76.5;2;1;SHAM-CC;8;R;0.1006841;3;CC
877;RPD;18;84.0;2;0;SHAM-CC;7;R;0.06151541;0;
878;RPD;19;86.5;2;1;SHAM-CC;7;R;0.09239892;3;CC
879;RPD;20;94.0;2;0;SHAM-CC;8;R;0.05327356;0;
880;RPD;1;2.0;0;0;baseline;11;R;0.06439432;0;
881;RPD;2;4.0;0;0;AC;11;R;0.09590644;0;
882;RPD;3;6.5;0;3;AC;9;R;0.08894927;1;
883;RPD;4;14.0;0;0;AC;14;R;0.05818252;0;
884;RPD;5;16.5;0;3;AC;10;R;0.05338279;1;
885;RPD;6;24.0;0;0;AC;10;R;0.06000418;0;
886;RPD;7;26.5;0;3;AC;10;R;0.08175216;1;
887;RPD;8;34.0;0;0;AC;13;R;0.05307018;0;
888;RPD;9;36.5;0;1;AC;9;R;0.06787541;2;
889;RPD;10;44.0;0;0;AC;9;R;0.07035849;0;
890;RPD;11;46.5;0;1;AC;8;R;0.1017596;2;
891;RPD;12;54.0;0;0;AC;8;R;0.07486939;0;
892;RPD;13;56.5;0;1;AC;14;R;0.06273416;2;
893;RPD;14;64.0;0;0;AC;12;R;0.07402839;0;
894;RPD;15;66.5;0;2;AC;11;R;0.0542678;3;
895;RPD;16;74.0;0;0;AC;13;R;0.05103625;0;
896;RPD;17;76.5;0;2;AC;15;R;0.07094819;3;
897;RPD;18;84.0;0;0;AC;10;R;0.07399314;0;
898;RPD;19;86.5;0;2;AC;9;R;0.07576311;3;
899;RPD;20;94.0;0;0;AC;10;R;0.05460008;0;
900;TR;2;4.0;1;0;CC;10;R;0.09284757;0;
901;TR;3;6.5;1;3;CC;13;R;0.1003434;1;
902;TR;4;14.0;1;0;CC;10;R;0.07953027;0;
903;TR;5;16.5;1;3;CC;13;R;0.08185595;1;
904;TR;6;24.0;1;0;CC;10;R;0.05929403;0;
905;TR;7;26.5;1;3;CC;13;R;0.06036925;1;
906;TR;8;34.0;1;0;CC;20;R;0.03057798;0;
907;TR;9;36.5;1;1;CC;20;R;0.05699421;2;
908;TR;10;44.0;1;0;CC;12;R;0.06942819;0;
909;TR;11;46.5;1;1;CC;13;R;0.052199;2;
910;TR;12;54.0;1;0;CC;12;R;0.04021302;0;
911;TR;13;56.5;1;1;CC;20;R;0.05166759;2;
912;TR;14;64.0;1;0;CC;20;R;0.04854851;0;
913;TR;15;66.5;1;2;CC;10;R;0.05649345;3;
914;TR;16;74.0;1;0;CC;10;R;0.07698557;0;
915;TR;17;76.5;1;2;CC;20;R;0.03860681;3;
916;TR;18;84.0;1;0;CC;20;R;0.04506403;0;
917;TR;19;86.5;1;2;CC;20;R;0.03862322;3;
918;TR;20;94.0;1;0;CC;20;R;0.05265901;0;
919;TR;1;2.0;2;0;baseline;13;R;0.06684164;0;
920;TR;2;4.0;2;0;SHAM-CC;19;R;0.04995609;0;
921;TR;3;6.5;2;1;SHAM-CC;8;R;0.04821324;1;CC
922;TR;4;14.0;2;0;SHAM-CC;17;R;0.03786771;0;
923;TR;5;16.5;2;1;SHAM-CC;18;R;0.04019016;1;CC
924;TR;6;24.0;2;0;SHAM-CC;19;R;0.03890992;0;
925;TR;7;26.5;2;1;SHAM-CC;13;R;0.05506041;1;CC
926;TR;8;34.0;2;0;SHAM-CC;12;R;0.0572301;0;
927;TR;9;36.5;2;2;SHAM-CC;14;R;0.10128;2;CC
928;TR;10;44.0;2;0;SHAM-CC;20;R;0.02521879;0;
929;TR;11;46.5;2;2;SHAM-CC;11;R;0.07711447;2;CC
930;TR;12;54.0;2;0;SHAM-CC;20;R;0.03863932;0;
931;TR;13;56.5;2;2;SHAM-CC;6;R;0.05196336;2;CC
932;TR;14;64.0;2;0;SHAM-CC;6;R;0.05196336;0;
933;TR;15;66.5;2;3;SHAM-CC;10;R;0.08962381;3;CC
934;TR;16;74.0;2;0;SHAM-CC;19;R;0.02367128;0;
935;TR;17;76.5;2;3;SHAM-CC;9;R;0.06625502;3;CC
936;TR;18;84.0;2;0;SHAM-CC;19;R;0.03350852;0;
937;TR;19;86.5;2;3;SHAM-CC;20;R;0.03753125;3;CC
938;TR;20;94.0;2;0;SHAM-CC;19;R;0.03392772;0;
939;TR;1;2.0;0;0;baseline;19;R;0.04074466;0;
940;TR;2;4.0;0;0;AC;19;R;0.03461868;0;
941;TR;3;6.5;0;2;AC;19;R;0.03827509;1;
942;TR;4;14.0;0;0;AC;20;R;0.02665044;0;
943;TR;5;16.5;0;2;AC;19;R;0.02852988;1;
944;TR;6;24.0;0;0;AC;20;R;0.03090843;0;
945;TR;7;26.5;0;2;AC;7;R;0.06027314;1;
946;TR;8;34.0;0;0;AC;20;R;0.04068662;0;
947;TR;9;36.5;0;3;AC;19;R;0.03685383;2;
948;TR;10;44.0;0;0;AC;15;R;0.02334544;0;
949;TR;11;46.5;0;3;AC;16;R;0.03832048;2;
950;TR;12;54.0;0;0;AC;19;R;0.02994324;0;
951;TR;13;56.5;0;3;AC;20;R;0.02389252;2;
952;TR;14;64.0;0;0;AC;20;R;0.03315756;0;
953;TR;15;66.5;0;1;AC;18;R;0.02433079;3;
954;TR;16;74.0;0;0;AC;20;R;0.03145581;0;
955;TR;17;76.5;0;1;AC;20;R;0.03485057;3;
956;TR;18;84.0;0;0;AC;18;R;0.02789083;0;
957;TR;19;86.5;0;1;AC;19;R;0.03490788;3;
958;TR;20;94.0;0;0;AC;20;R;0.03547671;0;
959;VSF;1;2.0;2;0;baseline;20;R;0.03868961;0;
960;VSF;2;4.0;2;0;SHAM-AC;20;R;0.03954953;0;
961;VSF;3;6.5;2;3;SHAM-AC;20;R;0.03381699;1;AN
962;VSF;4;14.0;2;0;SHAM-AC;20;R;0.02934852;0;
963;VSF;5;16.5;2;3;SHAM-AC;18;R;0.01932646;1;AN
964;VSF;6;24.0;2;0;SHAM-AC;7;R;0.05415977;0;
965;VSF;7;26.5;2;3;SHAM-AC;20;R;0.03373041;1;AN
966;VSF;8;34.0;2;0;SHAM-AC;20;R;0.04272468;0;
967;VSF;9;36.5;2;1;SHAM-AC;20;R;0.04628093;2;AN
968;VSF;10;44.0;2;0;SHAM-AC;18;R;0.03969651;0;
969;VSF;11;46.5;2;1;SHAM-AC;20;R;0.02447601;2;AN
970;VSF;12;54.0;2;0;SHAM-AC;10;R;0.07651827;0;
971;VSF;13;56.5;2;1;SHAM-AC;20;R;0.03669691;2;AN
972;VSF;14;64.0;2;0;SHAM-AC;20;R;0.03266752;0;
973;VSF;15;66.5;2;2;SHAM-AC;20;R;0.03965876;3;AN
974;VSF;16;74.0;2;0;SHAM-AC;20;R;0.03467022;0;
975;VSF;17;76.5;2;2;SHAM-AC;20;R;0.02511612;3;AN
976;VSF;18;84.0;2;0;SHAM-AC;20;R;0.03134657;0;
977;VSF;19;86.5;2;2;SHAM-AC;20;R;0.05101733;3;AN
978;VSF;20;94.0;2;0;SHAM-AC;20;R;0.03591362;0;
979;VSF;1;2.0;0;0;baseline;10;R;0.02935818;0;
980;VSF;2;4.0;0;0;AC;10;R;0.04753378;0;
981;VSF;3;6.5;0;1;AC;20;R;0.03539524;1;
982;VSF;4;14.0;0;0;AC;20;R;0.02942893;0;
983;VSF;5;16.5;0;1;AC;20;R;0.0140549;1;
984;VSF;6;24.0;0;0;AC;20;R;0.02091881;0;
985;VSF;7;26.5;0;1;AC;11;R;0.04771895;1;
986;VSF;8;34.0;0;0;AC;20;R;0.02217028;0;
987;VSF;9;36.5;0;2;AC;20;R;0.02353612;2;
988;VSF;10;44.0;0;0;AC;20;R;0.03583551;0;
989;VSF;11;46.5;0;2;AC;20;R;0.03011519;2;
990;VSF;12;54.0;0;0;AC;20;R;0.03415423;0;
991;VSF;13;56.5;0;2;AC;20;R;0.02626008;2;
992;VSF;14;64.0;0;0;AC;20;R;0.03296294;0;
993;VSF;15;66.5;0;3;AC;20;R;0.02335355;3;
994;VSF;16;74.0;0;0;AC;20;R;0.03221813;0;
995;VSF;17;76.5;0;3;AC;20;R;0.0184787;3;
996;VSF;18;84.0;0;0;AC;20;R;0.02737081;0;
997;VSF;19;86.5;0;3;AC;20;R;0.02249215;3;
998;VSF;20;94.0;0;0;AC;20;R;0.02881068;0;
999;VSF;1;2.0;1;0;baseline;20;R;0.03369576;0;
1000;VSF;2;4.0;1;0;CC;20;R;0.04555253;0;
1001;VSF;3;6.5;1;2;CC;19;R;0.03387545;1;
1002;VSF;4;14.0;1;0;CC;19;R;0.03255331;0;
1003;VSF;5;16.5;1;2;CC;19;R;0.02989384;1;
1004;VSF;6;24.0;1;0;CC;20;R;0.02492187;0;
1005;VSF;7;26.5;1;2;CC;20;R;0.02279947;1;
1006;VSF;8;34.0;1;0;CC;20;R;0.02230109;0;
1007;VSF;9;36.5;1;3;CC;20;R;0.01658738;2;
1008;VSF;10;44.0;1;0;CC;20;R;0.03132562;0;
1009;VSF;11;46.5;1;3;CC;20;R;0.01650058;2;
1010;VSF;12;54.0;1;0;CC;20;R;0.02998608;0;
1011;VSF;13;56.5;1;3;CC;20;R;0.02823058;2;
1012;VSF;14;64.0;1;0;CC;19;R;0.04378458;0;
1013;VSF;15;66.5;1;1;CC;20;R;0.04503521;3;
1014;VSF;16;74.0;1;0;CC;20;R;0.02942086;0;
1015;VSF;17;76.5;1;1;CC;20;R;0.02633183;3;
1016;VSF;18;84.0;1;0;CC;20;R;0.03116319;0;
1017;VSF;19;86.5;1;1;CC;20;R;0.02929838;3;
1018;VSF;20;94.0;1;0;CC;10;R;0.05376781;0;
1019;VSP;1;2.0;0;0;baseline;20;R;0.03226084;0;
1020;VSP;2;4.0;0;0;AC;7;R;0.04157249;0;
1021;VSP;3;6.5;0;3;AC;6;R;0.04845843;1;
1022;VSP;4;14.0;0;0;AC;8;R;0.07532764;0;
1023;VSP;5;16.5;0;3;AC;6;R;0.06679557;1;
1024;VSP;6;24.0;0;0;AC;20;R;0.01985938;0;
1025;VSP;7;26.5;0;3;AC;15;R;0.02679841;1;
1026;VSP;8;34.0;0;0;AC;20;R;0.02929556;0;
1027;VSP;9;36.5;0;1;AC;20;R;0.0281077;2;
1028;VSP;10;44.0;0;0;AC;20;R;0.04154763;0;
1029;VSP;11;46.5;0;1;AC;17;R;0.03095376;2;
1030;VSP;12;54.0;0;0;AC;20;R;0.03188839;0;
1031;VSP;13;56.5;0;1;AC;15;R;0.01957697;2;
1032;VSP;14;64.0;0;0;AC;20;R;0.02404939;0;
1033;VSP;15;66.5;0;2;AC;13;R;0.0263135;3;
1034;VSP;16;74.0;0;0;AC;17;R;0.03050043;0;
1035;VSP;17;76.5;0;2;AC;19;R;0.02171868;3;
1036;VSP;18;84.0;0;0;AC;20;R;0.03574517;0;
1037;VSP;19;86.5;0;2;AC;20;R;0.01338108;3;
1038;VSP;20;94.0;0;0;AC;19;R;0.02739077;0;
1039;VSP;1;2.0;1;0;baseline;9;R;0.05346051;0;
1040;VSP;2;4.0;1;0;CC;9;R;0.06983854;0;
1041;VSP;3;6.5;1;1;CC;7;R;0.07867565;1;
1042;VSP;4;14.0;1;0;CC;9;R;0.07708596;0;
1043;VSP;5;16.5;1;1;CC;20;R;0.04445623;1;
1044;VSP;6;24.0;1;0;CC;8;R;0.06047568;0;
1045;VSP;7;26.5;1;1;CC;7;R;0.04574134;1;
1046;VSP;8;34.0;1;0;CC;6;R;0.05710657;0;
1047;VSP;9;36.5;1;2;CC;20;R;0.01963559;2;
1048;VSP;10;44.0;1;0;CC;11;R;0.03672836;0;
1049;VSP;11;46.5;1;2;CC;15;R;0.03045877;2;
1050;VSP;12;54.0;1;0;CC;20;R;0.02326555;0;
1051;VSP;13;56.5;1;2;CC;20;R;0.01028083;2;
1052;VSP;14;64.0;1;0;CC;16;R;0.01728041;0;
1053;VSP;15;66.5;1;3;CC;20;R;0.01975254;3;
1054;VSP;16;74.0;1;0;CC;15;R;0.02616987;0;
1055;VSP;17;76.5;1;3;CC;11;R;0.00943187;3;
1056;VSP;18;84.0;1;0;CC;13;R;0.02077584;0;
1057;VSP;19;86.5;1;3;CC;15;R;0.0101425;3;
1058;VSP;20;94.0;1;0;CC;10;R;0.03115825;0;
1059;VSP;1;2.0;2;0;baseline;8;R;0.07477864;0;
1060;VSP;2;4.0;2;0;SHAM-AC;19;R;0.03075135;0;
1061;VSP;3;6.5;2;2;SHAM-AC;20;R;0.04612359;1;AN
1062;VSP;4;14.0;2;0;SHAM-AC;18;R;0.02269598;0;
1063;VSP;5;16.5;2;2;SHAM-AC;8;R;0.07111735;1;AN
1064;VSP;6;24.0;2;0;SHAM-AC;20;R;0.02599782;0;
1065;VSP;7;26.5;2;2;SHAM-AC;20;R;0.02464036;1;AN
1066;VSP;8;34.0;2;0;SHAM-AC;10;R;0.02594067;0;
1067;VSP;9;36.5;2;3;SHAM-AC;20;R;0.03449371;2;AN
1068;VSP;10;44.0;2;0;SHAM-AC;20;R;0.03182441;0;
1069;VSP;11;46.5;2;3;SHAM-AC;12;R;0.03013533;2;AN
1070;VSP;12;54.0;2;0;SHAM-AC;20;R;0.04810914;0;
1071;VSP;13;56.5;2;3;SHAM-AC;20;R;0.02879708;2;AN
1072;VSP;14;64.0;2;0;SHAM-AC;20;R;0.03618535;0;
1073;VSP;15;66.5;2;1;SHAM-AC;19;R;0.03140991;3;AN
1074;VSP;16;74.0;2;0;SHAM-AC;18;R;0.02643498;0;
1075;VSP;17;76.5;2;1;SHAM-AC;20;R;0.0307144;3;AN
1076;VSP;18;84.0;2;0;SHAM-AC;13;R;0.03804538;0;
1077;VSP;19;86.5;2;1;SHAM-AC;18;R;0.02225814;3;AN
1078;VSP;20;94.0;2;0;SHAM-AC;20;R;0.0342833;0;
1079;GAS;1;2.0;0;0;baseline;12;R;0.0690316;0;
1080;GAS;2;4.0;0;0;AC;11;R;0.06923996;0;
1081;GAS;3;6.5;0;1;AC;15;R;0.06188697;1;
1082;GAS;4;14.0;0;0;AC;13;R;0.05322984;0;
1083;GAS;5;16.5;0;1;AC;8;R;0.1010064;1;
1084;GAS;6;24.0;0;0;AC;20;R;0.03061397;0;
1085;GAS;7;26.5;0;1;AC;10;R;0.05649427;1;
1086;GAS;8;34.0;0;0;AC;20;R;0.03292028;0;
1087;GAS;9;36.5;0;2;AC;9;R;0.04077544;2;
1088;GAS;10;44.0;0;0;AC;10;R;0.05597292;0;
1089;GAS;11;46.5;0;2;AC;14;R;0.05532121;2;
1090;GAS;12;54.0;0;0;AC;20;R;0.03106398;0;
1091;GAS;13;56.5;0;2;AC;20;R;0.02463053;2;
1092;GAS;14;64.0;0;0;AC;20;R;0.03238929;0;
1093;GAS;15;66.5;0;3;AC;10;R;0.06240757;3;
1094;GAS;16;74.0;0;0;AC;20;R;0.0235399;0;
1095;GAS;17;76.5;0;3;AC;10;R;0.06056685;3;
1096;GAS;18;84.0;0;0;AC;20;R;0.0285037;0;
1097;GAS;19;86.5;0;3;AC;20;R;0.01694035;3;
1098;GAS;20;94.0;0;0;AC;10;R;0.0410083;0;
1099;GAS;1;2.0;1;0;baseline;18;R;0.0979218;0;
1100;GAS;2;4.0;1;0;CC;15;R;0.07074225;0;
1101;GAS;3;6.5;1;2;CC;18;R;0.07682512;1;
1102;GAS;4;14.0;1;0;CC;15;R;0.06843372;0;
1103;GAS;5;16.5;1;2;CC;13;R;0.08393576;1;
1104;GAS;6;24.0;1;0;CC;16;R;0.05044754;0;
1105;GAS;7;26.5;1;2;CC;10;R;0.06357121;1;
1106;GAS;8;34.0;1;0;CC;13;R;0.05147714;0;
1107;GAS;9;36.5;1;3;CC;20;R;0.05370945;2;
1108;GAS;10;44.0;1;0;CC;16;R;0.05887722;0;
1109;GAS;11;46.5;1;3;CC;20;R;0.01533424;2;
1110;GAS;12;54.0;1;0;CC;17;R;0.05886772;0;
1111;GAS;13;56.5;1;3;CC;14;R;0.08220832;2;
1112;GAS;14;64.0;1;0;CC;14;R;0.06704257;0;
1113;GAS;15;66.5;1;1;CC;18;R;0.05635497;3;
1114;GAS;16;74.0;1;0;CC;14;R;0.06704257;0;
1115;GAS;17;76.5;1;1;CC;17;R;0.04886614;3;
1116;GAS;18;84.0;1;0;CC;11;R;0.05120738;0;
1117;GAS;19;86.5;1;1;CC;20;R;0.03336553;3;
1118;GAS;20;94.0;1;0;CC;12;R;0.05941458;0;
1119;GAS;1;2.0;2;0;baseline;20;R;0.04612779;0;
1120;GAS;2;4.0;2;0;SHAM-CC;14;R;0.05540866;0;
1121;GAS;3;6.5;2;3;SHAM-CC;15;R;0.05809629;1;CC
1122;GAS;4;14.0;2;0;SHAM-CC;18;R;0.0512542;0;
1123;GAS;5;16.5;2;3;SHAM-CC;15;R;0.07123974;1;CC
1124;GAS;6;24.0;2;0;SHAM-CC;15;R;0.0568829;0;
1125;GAS;7;26.5;2;3;SHAM-CC;15;R;0.05816316;1;CC
1126;GAS;8;34.0;2;0;SHAM-CC;15;R;0.06725191;0;
1127;GAS;9;36.5;2;1;SHAM-CC;20;R;0.04557887;2;CC
1128;GAS;10;44.0;2;0;SHAM-CC;13;R;0.06366976;0;
1129;GAS;11;46.5;2;1;SHAM-CC;9;R;0.06467118;2;CC
1130;GAS;12;54.0;2;0;SHAM-CC;20;R;0.05023894;0;
1131;GAS;13;56.5;2;1;SHAM-CC;20;R;0.04949565;2;CC
1132;GAS;14;64.0;2;0;SHAM-CC;15;R;0.06231487;0;
1133;GAS;15;66.5;2;2;SHAM-CC;16;R;0.06906198;3;CC
1134;GAS;16;74.0;2;0;SHAM-CC;15;R;0.03538431;0;
1135;GAS;17;76.5;2;2;SHAM-CC;20;R;0.0327299;3;CC
1136;GAS;18;84.0;2;0;SHAM-CC;16;R;0.050061;0;
1137;GAS;19;86.5;2;2;SHAM-CC;17;R;0.06940847;3;CC
1138;GAS;20;94.0;2;0;SHAM-CC;16;R;0.05039925;0;
1139;CLO;1;2.0;1;0;baseline;10;R;0.05109005;0;
1140;CLO;2;4.0;1;0;CC;12;R;0.06540851;0;
1141;CLO;3;6.5;1;2;CC;16;R;0.05614092;1;
1142;CLO;4;14.0;1;0;CC;19;R;0.03908439;0;
1143;CLO;5;16.5;1;2;CC;13;R;0.0345109;1;
1144;CLO;6;24.0;1;0;CC;10;R;0.05911349;0;
1145;CLO;7;26.5;1;2;CC;19;R;0.04217299;1;
1146;CLO;8;34.0;1;0;CC;20;R;0.03445402;0;
1147;CLO;9;36.5;1;3;CC;11;R;0.05093577;2;
1148;CLO;10;44.0;1;0;CC;20;R;0.03959301;0;
1149;CLO;11;46.5;1;3;CC;20;R;0.03694355;2;
1150;CLO;12;54.0;1;0;CC;20;R;0.04634376;0;
1151;CLO;13;56.5;1;3;CC;20;R;0.03500459;2;
1152;CLO;14;64.0;1;0;CC;20;R;0.04341565;0;
1153;CLO;15;66.5;1;1;CC;20;R;0.04117372;3;
1154;CLO;16;74.0;1;0;CC;10;R;0.06902652;0;
1155;CLO;17;76.5;1;1;CC;20;R;0.03701374;3;
1156;CLO;18;84.0;1;0;CC;9;R;0.04998471;0;
1157;CLO;19;86.5;1;1;CC;20;R;0.04284737;3;
1158;CLO;20;94.0;1;0;CC;19;R;0.04193042;0;
1159;CLO;1;2.0;2;0;baseline;13;R;0.06979107;0;
1160;CLO;2;4.0;2;0;SHAM-AC;17;R;0.02583151;0;
1161;CLO;3;6.5;2;3;SHAM-AC;18;R;0.04780409;1;AN
1162;CLO;4;14.0;2;0;SHAM-AC;19;R;0.03568812;0;
1163;CLO;5;16.5;2;3;SHAM-AC;16;R;0.03967369;1;AN
1164;CLO;6;24.0;2;0;SHAM-AC;20;R;0.03000996;0;
1165;CLO;7;26.5;2;3;SHAM-AC;20;R;0.03194011;1;AN
1166;CLO;8;34.0;2;0;SHAM-AC;20;R;0.02826242;0;
1167;CLO;9;36.5;2;1;SHAM-AC;20;R;0.02786086;2;AN
1168;CLO;10;44.0;2;0;SHAM-AC;19;R;0.02205794;0;
1169;CLO;11;46.5;2;1;SHAM-AC;20;R;0.01612809;2;AN
1170;CLO;12;54.0;2;0;SHAM-AC;20;R;0.02229762;0;
1171;CLO;13;56.5;2;1;SHAM-AC;19;R;0.01842798;2;AN
1172;CLO;14;64.0;2;0;SHAM-AC;20;R;0.03169989;0;
1173;CLO;15;66.5;2;2;SHAM-AC;20;R;0.032704;3;AN
1174;CLO;16;74.0;2;0;SHAM-AC;7;R;0.05243042;0;
1175;CLO;17;76.5;2;2;SHAM-AC;19;R;0.02679604;3;AN
1176;CLO;18;84.0;2;0;SHAM-AC;20;R;0.03170267;0;
1177;CLO;19;86.5;2;2;SHAM-AC;20;R;0.02689808;3;AN
1178;CLO;20;94.0;2;0;SHAM-AC;19;R;0.03582442;0;
1179;CLO;1;2.0;0;0;baseline;20;R;0.03496908;0;
1180;CLO;2;4.0;0;0;AC;18;R;0.02442199;0;
1181;CLO;3;6.5;0;1;AC;16;R;0.02729864;1;
1182;CLO;4;14.0;0;0;AC;18;R;0.02869875;0;
1183;CLO;5;16.5;0;1;AC;18;R;0.03118618;1;
1184;CLO;6;24.0;0;0;AC;18;R;0.02527737;0;
1185;CLO;7;26.5;0;1;AC;19;R;0.03920406;1;
1186;CLO;8;34.0;0;0;AC;17;R;0.03575013;0;
1187;CLO;9;36.5;0;2;AC;19;R;0.03193184;2;
1188;CLO;10;44.0;0;0;AC;19;R;0.03350197;0;
1189;CLO;11;46.5;0;2;AC;17;R;0.02758041;2;
1190;CLO;12;54.0;0;0;AC;16;R;0.0313148;0;
1191;CLO;13;56.5;0;2;AC;19;R;0.02564835;2;
1192;CLO;14;64.0;0;0;AC;19;R;0.03316308;0;
1193;CLO;15;66.5;0;3;AC;19;R;0.03028707;3;
1194;CLO;16;74.0;0;0;AC;20;R;0.03150256;0;
1195;CLO;17;76.5;0;3;AC;18;R;0.0414081;3;
1196;CLO;18;84.0;0;0;AC;17;R;0.03096405;0;
1197;CLO;19;86.5;0;3;AC;18;R;0.02347149;3;
1198;CLO;20;94.0;0;0;AC;20;R;0.02370887;0;
1199;AAS;1;2.0;0;0;baseline;7;L;0.05985093;0;
1200;AAS;2;4.0;0;0;AC;19;L;0.01423594;0;
1201;AAS;3;6.5;0;3;AC;20;L;0.01686284;1;
1202;AAS;4;14.0;0;0;AC;20;L;0.006340996;0;
1203;AAS;5;16.5;0;3;AC;18;L;0.005952017;1;
1204;AAS;6;24.0;0;0;AC;19;L;0.01376348;0;
1205;AAS;7;26.5;0;3;AC;7;L;0.06090644;1;
1206;AAS;8;34.0;0;0;AC;20;L;0.007856028;0;
1207;AAS;9;36.5;0;1;AC;20;L;0.00603943;2;
1208;AAS;10;44.0;0;0;AC;20;L;0.007775471;0;
1209;AAS;11;46.5;0;1;AC;19;L;0.01606961;2;
1210;AAS;12;54.0;0;0;AC;20;L;0.004301758;0;
1211;AAS;13;56.5;0;1;AC;20;L;0.00570067;2;
1212;AAS;14;64.0;0;0;AC;20;L;0.002270742;0;
1213;AAS;15;66.5;0;2;AC;20;L;0.004546933;3;
1214;AAS;16;74.0;0;0;AC;20;L;0.00706895;0;
1215;AAS;17;76.5;0;2;AC;20;L;0.01056294;3;
1216;AAS;18;84.0;0;0;AC;20;L;0.0105568;0;
1217;AAS;19;86.5;0;2;AC;19;L;0.01121338;3;
1218;AAS;20;94.0;0;0;AC;20;L;0.006154311;0;
